,DATETIMEDATA,PM25,PM10,O3,CO,NO2,SO2,Wind Speed,Temperature,Relative Humidity,Wind Direction,Atmospheric Pressure,RAIN
366,2023-12-16 06:00:00,13.7,,0.0,,,,1,27,77,169,758,0
367,2023-12-16 07:00:00,12.6,,7.0,,,,1,28,76,130,759,0
368,2023-12-16 08:00:00,11.4,,14.0,,,,1,29,72,121,759,0
369,2023-12-16 09:00:00,11.0,,2.0,,,,1,29,70,128,759,0
370,2023-12-16 10:00:00,13.7,,4.0,,,,1,30,65,147,759,0
371,2023-12-16 11:00:00,12.8,,0.0,,,,1,31,62,151,759,0
372,2023-12-16 12:00:00,14.0,,23.0,,,,1,31,59,179,758,0
373,2023-12-16 13:00:00,14.4,,20.0,,,,1,31,57,178,758,0
374,2023-12-16 14:00:00,13.0,,2.0,,,,1,31,57,173,757,0
375,2023-12-16 15:00:00,12.8,,25.0,,,,1,31,58,204,757,0
376,2023-12-16 16:00:00,13.6,,8.0,,,,1,30,62,219,757,0
377,2023-12-16 17:00:00,15.6,,1.0,,,,1,29,68,184,757,0
378,2023-12-16 18:00:00,16.5,,0.0,,,,1,28,74,155,758,0
379,2023-12-16 19:00:00,17.7,,,,,,1,28,75,174,758,0
380,2023-12-16 20:00:00,15.6,,20.0,,,,1,28,75,169,759,0
381,2023-12-16 21:00:00,14.7,,3.0,,,,1,28,75,191,759,0
382,2023-12-16 22:00:00,16.3,,3.0,,,,1,28,75,140,759,0
383,2023-12-16 23:00:00,15.1,,0.0,,,,1,28,76,160,759,0
384,2023-12-17 00:00:00,14.1,,0.0,,,,1,27,79,124,759,0
385,2023-12-17 01:00:00,14.3,,3.0,,,,1,27,80,118,758,0
386,2023-12-17 02:00:00,12.6,,2.0,,,,1,27,81,113,758,0
387,2023-12-17 03:00:00,11.7,,13.0,,,,1,27,82,118,758,0
388,2023-12-17 04:00:00,12.7,,0.0,,,,1,27,82,112,758,0
389,2023-12-17 05:00:00,15.4,,1.0,,,,1,27,83,111,758,0
390,2023-12-17 06:00:00,14.1,,0.0,,,,1,27,85,108,758,0
391,2023-12-17 07:00:00,13.8,,1.0,,,,1,27,86,110,759,0
392,2023-12-17 08:00:00,15.7,,16.0,,,,1,29,77,120,759,0
393,2023-12-17 09:00:00,14.2,,1.0,,,,1,30,67,160,759,0
394,2023-12-17 10:00:00,16.1,,20.0,,,,1,32,61,135,759,0
395,2023-12-17 11:00:00,14.1,,23.0,,,,1,31,61,168,759,0
396,2023-12-17 12:00:00,13.2,,24.0,,,,1,32,55,185,758,0
397,2023-12-17 13:00:00,12.4,,16.0,,,,1,32,56,186,757,0
398,2023-12-17 14:00:00,10.4,,5.0,,,,1,32,58,193,757,0
399,2023-12-17 15:00:00,14.3,,8.0,,,,1,31,61,185,757,0
400,2023-12-17 16:00:00,15.8,,13.0,,,,1,31,64,205,757,0
401,2023-12-17 17:00:00,11.8,,23.0,,,,1,29,69,169,757,0
402,2023-12-17 18:00:00,10.7,,20.0,,,,1,29,71,134,758,0
403,2023-12-17 19:00:00,11.6,,5.0,,,,1,28,73,146,758,0
404,2023-12-17 20:00:00,13.5,,,,,,1,28,73,145,759,0
405,2023-12-17 21:00:00,13.3,,0.0,,,,1,28,74,137,759,0
406,2023-12-17 22:00:00,14.0,,3.0,,,,1,28,77,137,759,1
407,2023-12-17 23:00:00,13.1,,0.0,,,,1,27,85,125,759,0
408,2023-12-18 00:00:00,16.1,,0.0,,,,1,27,83,121,759,0
409,2023-12-18 01:00:00,11.2,,2.0,,,,1,27,83,117,758,0
410,2023-12-18 02:00:00,9.7,,8.0,,,,1,27,81,112,758,0
411,2023-12-18 03:00:00,10.1,,9.0,,,,1,27,82,120,758,0
412,2023-12-18 04:00:00,12.5,,1.0,,,,1,27,81,119,758,0
413,2023-12-18 05:00:00,13.7,,0.0,,,,1,27,85,125,758,3
414,2023-12-18 06:00:00,14.2,,1.0,,,,1,27,85,140,759,0
415,2023-12-18 07:00:00,15.2,,4.0,,,,1,28,80,125,759,0
416,2023-12-18 08:00:00,12.4,,2.0,,,,1,29,72,128,760,0
417,2023-12-18 09:00:00,11.1,,17.0,,,,1,30,65,148,760,0
418,2023-12-18 10:00:00,14.4,,2.0,,,,1,31,60,153,760,0
419,2023-12-18 11:00:00,12.1,,19.0,,,,1,32,58,196,760,0
420,2023-12-18 12:00:00,11.1,,8.0,,,,0,32,55,158,759,0
421,2023-12-18 13:00:00,10.1,,14.0,,,,1,32,57,164,758,0
422,2023-12-18 14:00:00,11.8,,18.0,,,,1,31,59,162,758,0
423,2023-12-18 15:00:00,16.6,,6.0,,,,1,31,60,153,757,0
424,2023-12-18 16:00:00,18.4,,4.0,,,,1,30,64,187,757,0
425,2023-12-18 17:00:00,14.2,,2.0,,,,1,29,69,145,758,0
426,2023-12-18 18:00:00,16.1,,0.0,,,,1,29,72,167,758,0
427,2023-12-18 19:00:00,13.4,,12.0,,,,1,28,74,172,759,0
428,2023-12-18 20:00:00,15.3,,7.0,,,,1,28,74,140,759,0
429,2023-12-18 21:00:00,14.5,,,,,,1,28,75,135,760,0
430,2023-12-18 22:00:00,15.5,,4.0,,,,1,28,75,141,760,0
431,2023-12-18 23:00:00,14.7,,0.0,,,,1,28,76,130,759,0
432,2023-12-19 00:00:00,12.9,,2.0,,,,1,28,78,112,759,0
433,2023-12-19 01:00:00,13.2,,10.0,,,,1,27,81,107,759,0
434,2023-12-19 02:00:00,16.4,,3.0,,,,1,26,86,102,758,0
435,2023-12-19 03:00:00,19.1,,2.0,,,,0,26,90,106,758,1
436,2023-12-19 04:00:00,18.6,,0.0,,,,1,26,89,114,758,1
437,2023-12-19 05:00:00,13.2,,3.0,,,,1,26,88,125,758,0
438,2023-12-19 06:00:00,14.9,,0.0,,,,1,26,92,109,759,0
439,2023-12-19 07:00:00,11.5,,9.0,,,,1,26,90,111,759,0
440,2023-12-19 08:00:00,16.8,,3.0,,,,1,28,77,153,760,0
441,2023-12-19 09:00:00,9.4,,0.0,,,,1,30,72,171,760,0
442,2023-12-19 10:00:00,18.4,,4.0,,,,1,31,67,205,760,0
443,2023-12-19 11:00:00,13.0,,5.0,,,,1,32,60,240,759,0
444,2023-12-19 12:00:00,15.7,,9.0,,,,1,32,58,174,759,0
445,2023-12-19 13:00:00,14.8,,1.0,,,,1,32,59,195,758,0
446,2023-12-19 14:00:00,16.0,,31.0,,,,1,31,62,155,758,0
447,2023-12-19 15:00:00,15.0,,7.0,,,,2,29,72,150,757,0
448,2023-12-19 16:00:00,13.6,,1.0,,,,2,28,79,130,758,0
449,2023-12-19 17:00:00,14.5,,1.0,,,,2,28,81,123,758,0
450,2023-12-19 18:00:00,17.8,,2.0,,,,1,27,84,111,758,0
451,2023-12-19 19:00:00,16.5,,5.0,,,,2,27,84,119,759,0
452,2023-12-19 20:00:00,14.3,,14.0,,,,1,26,90,116,760,0
453,2023-12-19 21:00:00,14.3,,8.0,,,,1,26,91,114,760,2
454,2023-12-19 22:00:00,12.5,,,,,,1,26,93,108,760,0
455,2023-12-19 23:00:00,13.7,,0.0,,,,0,26,94,97,760,0
456,2023-12-20 00:00:00,13.0,,0.0,,,,1,26,94,96,759,1
457,2023-12-20 01:00:00,11.8,,1.0,,,,1,26,95,105,759,0
458,2023-12-20 02:00:00,12.5,,9.0,,,,0,25,96,107,758,0
459,2023-12-20 03:00:00,14.3,,0.0,,,,1,25,96,107,758,0
460,2023-12-20 04:00:00,20.7,,0.0,,,,1,25,97,109,758,0
461,2023-12-20 05:00:00,16.9,,0.0,,,,0,25,97,109,758,0
462,2023-12-20 06:00:00,16.5,,0.0,,,,0,25,97,106,758,0
463,2023-12-20 07:00:00,13.6,,1.0,,,,0,25,96,106,759,0
464,2023-12-20 08:00:00,15.2,,1.0,,,,1,26,93,108,760,0
465,2023-12-20 09:00:00,19.3,,8.0,,,,1,26,95,104,760,17
466,2023-12-20 10:00:00,23.2,,0.0,,,,1,26,97,109,760,1
467,2023-12-20 11:00:00,15.1,,0.0,,,,2,27,91,116,759,0
468,2023-12-20 12:00:00,12.9,,1.0,,,,2,28,85,117,759,0
469,2023-12-20 13:00:00,12.8,,19.0,,,,2,29,77,124,758,0
470,2023-12-20 14:00:00,10.4,,,,,,1,30,68,153,757,0
471,2023-12-20 15:00:00,14.6,,27.0,,,,1,27,83,195,757,0
472,2023-12-20 16:00:00,12.4,,0.0,,,,1,27,87,114,757,0
473,2023-12-20 17:00:00,17.0,,1.0,,,,2,27,85,116,757,0
474,2023-12-20 18:00:00,14.6,,1.0,,,,1,27,89,116,758,0
475,2023-12-20 19:00:00,11.9,,13.0,,,,1,26,92,111,758,0
476,2023-12-20 20:00:00,12.5,,1.0,,,,1,26,94,108,759,0
477,2023-12-20 21:00:00,19.0,,0.0,,,,1,25,95,108,759,0
478,2023-12-20 22:00:00,18.0,,0.0,,,,0,25,96,106,759,0
479,2023-12-20 23:00:00,19.7,,,,,,0,25,96,107,759,0
480,2023-12-21 00:00:00,25.1,,2.0,,,,0,25,97,108,759,0
481,2023-12-21 01:00:00,15.4,,,,,,0,25,97,110,758,0
482,2023-12-21 02:00:00,12.1,,1.0,,,,0,25,97,110,758,0
483,2023-12-21 03:00:00,12.5,,1.0,,,,0,25,96,111,758,0
484,2023-12-21 04:00:00,14.7,,1.0,,,,0,25,94,101,758,0
485,2023-12-21 05:00:00,14.7,,0.0,,,,0,25,92,111,758,0
486,2023-12-21 06:00:00,15.5,,2.0,,,,0,25,94,108,758,0
487,2023-12-21 07:00:00,16.5,,5.0,,,,1,26,93,114,759,1
488,2023-12-21 08:00:00,18.7,,23.0,,,,2,28,83,114,759,0
489,2023-12-21 09:00:00,16.0,,2.0,,,,2,29,80,120,760,0
490,2023-12-21 10:00:00,18.1,,0.0,,,,1,27,88,136,760,10
491,2023-12-21 11:00:00,19.1,,0.0,,,,1,25,95,125,760,5
492,2023-12-21 12:00:00,14.7,,1.0,,,,1,27,85,114,759,0
493,2023-12-21 13:00:00,13.8,,4.0,,,,1,29,80,116,758,0
494,2023-12-21 14:00:00,11.1,,17.0,,,,1,30,71,136,758,0
495,2023-12-21 15:00:00,12.9,,,,,,2,31,65,131,757,0
496,2023-12-21 16:00:00,11.4,,26.0,,,,2,30,66,133,757,0
497,2023-12-21 17:00:00,15.4,,5.0,,,,2,29,67,129,757,0
498,2023-12-21 18:00:00,14.8,,6.0,,,,1,28,74,120,758,0
499,2023-12-21 19:00:00,13.3,,20.0,,,,1,28,79,115,759,0
500,2023-12-21 20:00:00,15.7,,18.0,,,,1,27,82,116,759,0
501,2023-12-21 21:00:00,16.9,,7.0,,,,2,27,79,123,760,0
502,2023-12-21 22:00:00,17.0,,3.0,,,,1,27,80,120,760,0
503,2023-12-21 23:00:00,15.6,,1.0,,,,1,27,77,118,760,0
504,2023-12-22 00:00:00,14.3,,,,,,1,27,77,114,760,0
505,2023-12-22 01:00:00,11.7,,5.0,,,,0,26,84,108,759,0
506,2023-12-22 02:00:00,11.3,,8.0,,,,0,26,86,106,758,0
507,2023-12-22 03:00:00,13.7,,11.0,,,,0,26,87,107,758,0
508,2023-12-22 04:00:00,14.9,,0.0,,,,0,25,89,106,758,0
509,2023-12-22 05:00:00,19.1,,1.0,,,,0,25,92,105,759,0
510,2023-12-22 06:00:00,17.8,,0.0,,,,0,25,93,107,759,0
511,2023-12-22 07:00:00,20.5,,1.0,,,,1,26,89,112,760,0
512,2023-12-22 08:00:00,20.3,,21.0,,,,2,28,79,127,760,0
513,2023-12-22 09:00:00,14.6,,27.0,,,,1,28,79,159,760,0
514,2023-12-22 10:00:00,15.8,,2.0,,,,1,29,71,197,760,0
515,2023-12-22 11:00:00,16.6,,0.0,,,,1,30,65,222,760,0
516,2023-12-22 12:00:00,13.4,,2.0,,,,2,30,61,234,759,0
517,2023-12-22 13:00:00,11.9,,34.0,,,,2,30,62,238,758,0
518,2023-12-22 14:00:00,12.8,,41.0,,,,2,30,65,231,758,0
519,2023-12-22 15:00:00,14.9,,42.0,,,,2,30,64,238,758,0
520,2023-12-22 16:00:00,15.0,,1.0,,,,2,29,66,238,758,0
521,2023-12-22 17:00:00,14.8,,2.0,,,,1,28,70,230,758,0
522,2023-12-22 18:00:00,15.7,,0.0,,,,1,28,72,183,759,0
523,2023-12-22 19:00:00,12.9,,22.0,,,,1,28,73,159,759,0
524,2023-12-22 20:00:00,13.9,,3.0,,,,1,28,74,136,760,0
525,2023-12-22 21:00:00,17.3,,36.0,,,,1,28,74,128,760,0
526,2023-12-22 22:00:00,15.3,,0.0,,,,1,28,73,132,761,0
527,2023-12-22 23:00:00,11.9,,1.0,,,,1,27,76,127,760,0
528,2023-12-23 00:00:00,13.9,,1.0,,,,2,27,76,125,760,0
529,2023-12-23 01:00:00,10.7,,,,,,2,27,74,135,759,0
530,2023-12-23 02:00:00,9.7,,33.0,,,,2,27,72,135,759,0
531,2023-12-23 03:00:00,12.1,,1.0,,,,2,27,75,135,758,0
532,2023-12-23 04:00:00,14.1,,0.0,,,,2,27,75,131,759,0
533,2023-12-23 05:00:00,15.2,,1.0,,,,2,27,78,128,759,0
534,2023-12-23 06:00:00,14.3,,1.0,,,,2,27,81,124,759,1
535,2023-12-23 07:00:00,16.2,,4.0,,,,1,26,86,139,760,1
536,2023-12-23 08:00:00,12.2,,5.0,,,,2,26,88,128,760,0
537,2023-12-23 09:00:00,14.2,,8.0,,,,1,27,80,127,761,0
538,2023-12-23 10:00:00,17.6,,1.0,,,,1,28,70,140,760,0
539,2023-12-23 11:00:00,16.0,,0.0,,,,1,29,65,184,760,1
540,2023-12-23 12:00:00,15.4,,1.0,,,,2,27,88,142,759,3
541,2023-12-23 13:00:00,22.7,,4.0,,,,2,27,82,139,759,0
542,2023-12-23 14:00:00,21.9,,21.0,,,,2,27,80,140,758,0
543,2023-12-23 15:00:00,16.0,,0.0,,,,2,27,78,129,758,0
544,2023-12-23 16:00:00,19.7,,1.0,,,,2,26,88,131,759,3
545,2023-12-23 17:00:00,15.0,,0.0,,,,2,25,92,128,759,0
546,2023-12-23 18:00:00,19.7,,1.0,,,,2,25,90,125,759,1
547,2023-12-23 19:00:00,13.3,,22.0,,,,2,26,86,129,760,1
548,2023-12-23 20:00:00,12.1,,0.0,,,,1,26,82,148,760,0
549,2023-12-23 21:00:00,13.5,,4.0,,,,2,26,84,132,761,0
550,2023-12-23 22:00:00,12.8,,1.0,,,,1,26,82,215,761,0
551,2023-12-23 23:00:00,11.6,,1.0,,,,1,26,89,133,761,0
552,2023-12-24 00:00:00,12.6,,2.0,,,,1,26,90,133,760,0
553,2023-12-24 01:00:00,14.1,,15.0,,,,1,26,91,133,760,2
554,2023-12-24 02:00:00,15.3,,,,,,0,26,90,143,759,2
555,2023-12-24 03:00:00,12.5,,8.0,,,,1,25,95,147,759,3
556,2023-12-24 04:00:00,12.9,,0.0,,,,1,26,89,134,759,0
557,2023-12-24 05:00:00,16.8,,1.0,,,,1,26,90,140,759,2
558,2023-12-24 06:00:00,14.1,,1.0,,,,1,25,92,175,760,5
559,2023-12-24 07:00:00,12.4,,11.0,,,,2,25,96,142,760,6
560,2023-12-24 08:00:00,12.3,,0.0,,,,1,26,89,143,761,1
561,2023-12-24 09:00:00,14.1,,20.0,,,,1,26,82,164,761,0
562,2023-12-24 10:00:00,18.4,,1.0,,,,1,27,80,197,761,5
563,2023-12-24 11:00:00,19.4,,1.0,,,,1,26,88,221,761,0
564,2023-12-24 12:00:00,16.3,,0.0,,,,1,27,84,161,760,0
565,2023-12-24 13:00:00,13.7,,5.0,,,,1,27,80,182,759,0
566,2023-12-24 14:00:00,12.2,,26.0,,,,1,27,82,150,758,1
567,2023-12-24 15:00:00,11.3,,24.0,,,,1,27,85,209,758,2
568,2023-12-24 16:00:00,17.0,,1.0,,,,2,27,82,232,758,0
569,2023-12-24 17:00:00,16.3,,1.0,,,,1,26,89,176,758,5
570,2023-12-24 18:00:00,13.4,,1.0,,,,2,27,86,233,759,0
571,2023-12-24 19:00:00,11.1,,32.0,,,,1,27,84,203,759,0
572,2023-12-24 20:00:00,11.1,,0.0,,,,2,27,83,243,760,1
573,2023-12-24 21:00:00,16.8,,6.0,,,,2,27,84,244,760,0
574,2023-12-24 22:00:00,15.6,,1.0,,,,2,25,96,245,761,19
575,2023-12-24 23:00:00,11.5,,1.0,,,,3,25,95,243,760,7
576,2023-12-25 00:00:00,10.1,,,,,,3,26,94,242,760,4
577,2023-12-25 01:00:00,7.5,,,,,,2,26,88,240,760,1
578,2023-12-25 02:00:00,12.6,,,,,,1,26,86,210,759,1
579,2023-12-25 03:00:00,11.8,,,,,,1,26,87,217,759,1
580,2023-12-25 04:00:00,12.0,,,,,,2,26,86,230,759,1
581,2023-12-25 05:00:00,11.1,,,,,,1,26,86,214,759,0
582,2023-12-25 06:00:00,9.2,,,,,,2,26,87,241,759,3
583,2023-12-25 07:00:00,12.7,,,,,,1,26,90,223,760,4
584,2023-12-25 08:00:00,8.3,,,,,,1,26,88,207,761,1
585,2023-12-25 09:00:00,9.8,,,,,,1,26,86,215,761,1
586,2023-12-25 10:00:00,12.7,,,,,,1,26,92,141,762,20
587,2023-12-25 11:00:00,14.0,,,,,,1,25,99,168,762,16
588,2023-12-25 12:00:00,9.0,,,,,,1,25,94,135,761,6
589,2023-12-25 13:00:00,10.1,,,,,,1,26,91,216,760,1
590,2023-12-25 14:00:00,10.3,,,,,,1,26,87,209,760,0
591,2023-12-25 15:00:00,13.4,,,,,,1,27,84,204,759,0
592,2023-12-25 16:00:00,14.0,,,,,,1,27,80,214,759,0
593,2023-12-25 17:00:00,16.2,,31.0,,,,1,27,77,177,759,0
594,2023-12-25 18:00:00,14.1,,21.0,,,,1,27,75,201,760,0
595,2023-12-25 19:00:00,13.3,,31.0,,,,1,27,77,180,760,0
596,2023-12-25 20:00:00,13.3,,36.0,,,,1,27,77,127,761,0
597,2023-12-25 21:00:00,14.9,,26.0,,,,1,27,76,126,761,0
598,2023-12-25 22:00:00,16.3,,18.0,,,,1,27,76,122,761,0
599,2023-12-25 23:00:00,13.1,,18.0,,,,1,27,74,130,761,0
600,2023-12-26 00:00:00,11.3,,18.0,,,,1,27,74,148,761,0
601,2023-12-26 01:00:00,12.0,,19.0,,,,1,27,76,132,760,0
602,2023-12-26 02:00:00,13.2,,28.0,,,,1,26,85,133,760,1
603,2023-12-26 03:00:00,11.2,,14.0,,,,1,25,88,184,760,1
604,2023-12-26 04:00:00,10.9,,,,,,1,25,88,126,760,0
605,2023-12-26 05:00:00,12.4,,25.0,,,,1,25,94,117,760,3
606,2023-12-26 06:00:00,9.7,,23.0,,,,0,25,96,112,760,0
607,2023-12-26 07:00:00,10.8,,25.0,,,,0,25,97,107,761,0
608,2023-12-26 08:00:00,17.7,,22.0,,,,1,25,96,96,762,0
609,2023-12-26 09:00:00,20.1,,25.0,,,,0,25,96,103,762,0
610,2023-12-26 10:00:00,24.1,,32.0,,,,0,25,95,124,762,3
611,2023-12-26 11:00:00,23.6,,35.0,,,,2,26,88,126,762,0
612,2023-12-26 12:00:00,21.2,,32.0,,,,1,28,77,134,761,0
613,2023-12-26 13:00:00,18.1,,39.0,,,,1,28,71,216,760,0
614,2023-12-26 14:00:00,16.5,,42.0,,,,1,29,69,215,760,0
615,2023-12-26 15:00:00,17.5,,41.0,,,,1,28,71,184,760,0
616,2023-12-26 16:00:00,20.0,,34.0,,,,1,28,74,130,760,0
617,2023-12-26 17:00:00,23.4,,34.0,,,,1,27,77,126,760,0
618,2023-12-26 18:00:00,20.7,,31.0,,,,1,26,84,122,761,0
619,2023-12-26 19:00:00,19.8,,31.0,,,,2,26,84,122,761,0
620,2023-12-26 20:00:00,21.6,,34.0,,,,2,27,80,127,762,0
621,2023-12-26 21:00:00,20.6,,38.0,,,,1,27,79,118,762,0
622,2023-12-26 22:00:00,19.7,,36.0,,,,1,27,80,117,762,0
623,2023-12-26 23:00:00,17.0,,37.0,,,,1,27,72,156,762,0
624,2023-12-27 00:00:00,15.1,,36.0,,,,1,27,72,138,762,0
625,2023-12-27 01:00:00,14.5,,43.0,,,,1,27,75,119,761,0
626,2023-12-27 02:00:00,13.6,,44.0,,,,1,27,76,129,761,0
627,2023-12-27 03:00:00,16.6,,42.0,,,,1,27,77,114,760,0
628,2023-12-27 04:00:00,17.4,,40.0,,,,1,26,78,115,760,0
629,2023-12-27 05:00:00,16.1,,,,,,1,26,78,116,760,0
630,2023-12-27 06:00:00,16.6,,35.0,,,,1,26,80,119,761,0
631,2023-12-27 07:00:00,15.6,,36.0,,,,1,27,78,124,761,0
632,2023-12-27 08:00:00,14.8,,36.0,,,,1,27,76,127,762,0
633,2023-12-27 09:00:00,15.0,,40.0,,,,1,28,72,132,762,0
634,2023-12-27 10:00:00,16.6,,33.0,,,,1,29,67,137,762,0
635,2023-12-27 11:00:00,16.9,,34.0,,,,1,30,64,145,762,0
636,2023-12-27 12:00:00,17.7,,44.0,,,,1,30,64,160,761,0
637,2023-12-27 13:00:00,19.2,,49.0,,,,1,30,65,170,760,0
638,2023-12-27 14:00:00,16.8,,47.0,,,,1,30,67,172,760,0
639,2023-12-27 15:00:00,22.6,,36.0,,,,1,27,83,190,760,2
640,2023-12-27 16:00:00,14.8,,34.0,,,,2,27,78,239,759,0
641,2023-12-27 17:00:00,18.1,,33.0,,,,1,28,74,229,760,0
642,2023-12-27 18:00:00,19.6,,32.0,,,,1,28,76,222,760,0
643,2023-12-27 19:00:00,18.4,,41.0,,,,1,27,77,174,760,0
644,2023-12-27 20:00:00,18.5,,40.0,,,,1,27,78,118,761,0
645,2023-12-27 21:00:00,18.7,,40.0,,,,1,27,78,141,761,0
646,2023-12-27 22:00:00,19.8,,36.0,,,,1,27,78,140,761,0
647,2023-12-27 23:00:00,19.9,,37.0,,,,2,27,80,122,761,0
648,2023-12-28 00:00:00,18.2,,34.0,,,,1,27,80,121,760,0
649,2023-12-28 01:00:00,15.3,,41.0,,,,1,27,80,131,760,0
650,2023-12-28 02:00:00,15.7,,35.0,,,,1,27,83,118,759,0
651,2023-12-28 03:00:00,19.5,,36.0,,,,1,27,82,130,759,0
652,2023-12-28 04:00:00,16.1,,37.0,,,,1,27,83,118,759,0
653,2023-12-28 05:00:00,22.6,,40.0,,,,1,27,83,115,759,0
654,2023-12-28 06:00:00,17.9,,,,,,1,26,84,114,759,0
655,2023-12-28 07:00:00,16.1,,28.0,,,,1,27,86,114,760,0
656,2023-12-28 08:00:00,18.6,,35.0,,,,1,27,84,131,761,5
657,2023-12-28 09:00:00,17.5,,35.0,,,,2,27,82,241,761,0
658,2023-12-28 10:00:00,14.4,,40.0,,,,1,29,68,213,761,0
659,2023-12-28 11:00:00,17.8,,39.0,,,,1,30,65,203,761,0
660,2023-12-28 12:00:00,13.7,,34.0,,,,2,30,65,232,760,0
661,2023-12-28 13:00:00,12.8,,29.0,,,,1,30,65,206,759,0
662,2023-12-28 14:00:00,10.2,,25.0,,,,2,30,65,242,758,0
663,2023-12-28 15:00:00,9.6,,31.0,,,,2,30,68,242,758,0
664,2023-12-28 16:00:00,13.8,,39.0,,,,1,29,71,240,758,0
665,2023-12-28 17:00:00,17.8,,42.0,,,,1,28,76,149,758,0
666,2023-12-28 18:00:00,14.1,,41.0,,,,1,28,75,142,758,0
667,2023-12-28 19:00:00,17.1,,29.0,,,,1,28,76,170,759,0
668,2023-12-28 20:00:00,15.1,,31.0,,,,2,28,76,237,759,0
669,2023-12-28 21:00:00,13.6,,39.0,,,,1,28,77,208,760,0
670,2023-12-28 22:00:00,13.5,,46.0,,,,1,28,77,189,760,0
671,2023-12-28 23:00:00,16.4,,46.0,,,,1,28,78,200,760,0
672,2023-12-29 00:00:00,13.6,,40.0,,,,1,27,83,213,760,2
673,2023-12-29 01:00:00,10.5,,31.0,,,,1,27,83,222,759,0
674,2023-12-29 02:00:00,9.8,,40.0,,,,1,26,92,205,759,4
675,2023-12-29 03:00:00,10.1,,33.0,,,,2,27,87,227,758,0
676,2023-12-29 04:00:00,13.2,,40.0,,,,2,27,85,233,758,0
677,2023-12-29 05:00:00,11.9,,40.0,,,,1,27,84,221,758,0
678,2023-12-29 06:00:00,13.4,,33.0,,,,1,27,84,219,759,0
679,2023-12-29 07:00:00,12.1,,,,,,1,27,83,222,759,0
680,2023-12-29 08:00:00,11.1,,27.0,,,,1,27,84,210,760,1
681,2023-12-29 09:00:00,11.8,,32.0,,,,1,28,84,217,760,1
682,2023-12-29 10:00:00,9.4,,38.0,,,,1,29,75,210,760,0
683,2023-12-29 11:00:00,11.2,,38.0,,,,2,29,80,231,760,1
684,2023-12-29 12:00:00,18.4,,31.0,,,,2,29,79,232,759,2
685,2023-12-29 13:00:00,13.3,,23.0,,,,2,29,75,237,759,0
686,2023-12-29 14:00:00,12.2,,25.0,,,,1,29,72,220,758,0
687,2023-12-29 15:00:00,12.1,,27.0,,,,1,29,76,223,758,1
688,2023-12-29 16:00:00,13.2,,31.0,,,,2,28,80,229,758,1
689,2023-12-29 17:00:00,14.4,,31.0,,,,1,27,83,225,758,0
690,2023-12-29 18:00:00,18.2,,28.0,,,,1,27,82,215,758,0
691,2023-12-29 19:00:00,14.4,,26.0,,,,1,28,79,198,759,0
692,2023-12-29 20:00:00,13.2,,33.0,,,,1,28,79,186,759,0
693,2023-12-29 21:00:00,15.2,,27.0,,,,1,27,79,136,760,0
694,2023-12-29 22:00:00,14.8,,37.0,,,,1,27,80,130,759,0
695,2023-12-29 23:00:00,14.1,,38.0,,,,1,27,80,127,759,0
696,2023-12-30 00:00:00,16.8,,35.0,,,,1,27,84,116,759,0
697,2023-12-30 01:00:00,12.0,,30.0,,,,1,27,86,128,759,1
698,2023-12-30 02:00:00,10.9,,36.0,,,,1,27,85,178,759,0
699,2023-12-30 03:00:00,10.3,,34.0,,,,1,27,83,144,758,0
700,2023-12-30 04:00:00,11.3,,45.0,,,,1,27,83,128,758,0
701,2023-12-30 05:00:00,13.9,,45.0,,,,1,27,81,149,758,0
702,2023-12-30 06:00:00,12.9,,39.0,,,,1,27,82,154,758,0
703,2023-12-30 07:00:00,8.2,,26.0,,,,1,27,86,134,759,4
704,2023-12-30 08:00:00,12.6,,,,,,1,27,80,229,760,0
705,2023-12-30 09:00:00,12.6,,25.0,,,,1,29,75,139,760,0
706,2023-12-30 10:00:00,10.9,,43.0,,,,1,29,74,187,760,0
707,2023-12-30 11:00:00,14.1,,30.0,,,,1,30,68,175,759,0
708,2023-12-30 12:00:00,14.0,,22.0,,,,1,30,66,167,759,0
709,2023-12-30 13:00:00,15.2,,24.0,,,,1,31,63,194,758,0
710,2023-12-30 14:00:00,14.5,,21.0,,,,1,31,61,164,757,0
711,2023-12-30 15:00:00,16.4,,21.0,,,,1,31,63,197,757,0
712,2023-12-30 16:00:00,15.2,,22.0,,,,1,30,65,209,757,0
713,2023-12-30 17:00:00,18.1,,24.0,,,,1,29,71,209,757,0
714,2023-12-30 18:00:00,19.6,,21.0,,,,1,28,76,184,758,0
715,2023-12-30 19:00:00,17.8,,21.0,,,,1,28,78,157,759,0
716,2023-12-30 20:00:00,14.5,,19.0,,,,1,28,78,133,760,0
717,2023-12-30 21:00:00,16.9,,23.0,,,,1,28,79,118,760,0
718,2023-12-30 22:00:00,14.1,,26.0,,,,1,28,79,115,760,0
719,2023-12-30 23:00:00,13.3,,26.0,,,,1,27,79,119,760,0
720,2023-12-31 00:00:00,13.9,,23.0,,,,1,27,81,114,760,0
721,2023-12-31 01:00:00,18.0,,26.0,,,,1,27,84,112,759,0
722,2023-12-31 02:00:00,16.4,,21.0,,,,1,26,89,109,759,0
723,2023-12-31 03:00:00,14.0,,27.0,,,,1,26,87,112,758,0
724,2023-12-31 04:00:00,13.1,,36.0,,,,1,27,82,113,758,0
