,Unnamed: 0,DATETIMEDATA,PM25,O3,Wind Speed,Temperature,Relative Humidity,Wind Direction,Atmospheric Pressure,RAIN
690,690,2023-12-29 18:00:00,18.2,28.0,1,27.0,82.0,215.0,758.0,0
691,691,2023-12-29 19:00:00,14.4,26.0,1,28.0,79.0,198.0,759.0,0
692,692,2023-12-29 20:00:00,13.2,33.0,1,28.0,79.0,186.0,759.0,0
693,693,2023-12-29 21:00:00,15.2,27.0,1,27.0,79.0,136.0,760.0,0
694,694,2023-12-29 22:00:00,14.8,37.0,1,27.0,80.0,130.0,759.0,0
695,695,2023-12-29 23:00:00,14.1,38.0,1,27.0,80.0,127.0,759.0,0
696,696,2023-12-30 00:00:00,16.8,35.0,1,27.0,84.0,116.0,759.0,0
697,697,2023-12-30 01:00:00,12.0,30.0,1,27.0,86.0,128.0,759.0,1
698,698,2023-12-30 02:00:00,10.9,36.0,1,27.0,85.0,178.0,759.0,0
699,699,2023-12-30 03:00:00,10.3,34.0,1,27.0,83.0,144.0,758.0,0
700,700,2023-12-30 04:00:00,11.3,45.0,1,27.0,83.0,128.0,758.0,0
701,701,2023-12-30 05:00:00,13.9,45.0,1,27.0,81.0,149.0,758.0,0
702,702,2023-12-30 06:00:00,12.9,39.0,1,27.0,82.0,154.0,758.0,0
703,703,2023-12-30 07:00:00,8.2,26.0,1,27.0,86.0,134.0,759.0,4
704,704,2023-12-30 08:00:00,12.6,11.699820251647694,1,27.0,80.0,229.0,760.0,0
705,705,2023-12-30 09:00:00,12.6,25.0,1,29.0,75.0,139.0,760.0,0
706,706,2023-12-30 10:00:00,10.9,43.0,1,29.0,74.0,187.0,760.0,0
707,707,2023-12-30 11:00:00,14.1,30.0,1,30.0,68.0,175.0,759.0,0
708,708,2023-12-30 12:00:00,14.0,22.0,1,30.0,66.0,167.0,759.0,0
709,709,2023-12-30 13:00:00,15.2,24.0,1,31.0,63.0,194.0,758.0,0
710,710,2023-12-30 14:00:00,14.5,21.0,1,31.0,61.0,164.0,757.0,0
711,711,2023-12-30 15:00:00,16.4,21.0,1,31.0,63.0,197.0,757.0,0
712,712,2023-12-30 16:00:00,15.2,22.0,1,30.0,65.0,209.0,757.0,0
713,713,2023-12-30 17:00:00,18.1,24.0,1,29.0,71.0,209.0,757.0,0
714,714,2023-12-30 18:00:00,19.6,21.0,1,28.0,76.0,184.0,758.0,0
715,715,2023-12-30 19:00:00,17.8,21.0,1,28.0,78.0,157.0,759.0,0
716,716,2023-12-30 20:00:00,14.5,19.0,1,28.0,78.0,133.0,760.0,0
717,717,2023-12-30 21:00:00,16.9,23.0,1,28.0,79.0,118.0,760.0,0
718,718,2023-12-30 22:00:00,14.1,26.0,1,28.0,79.0,115.0,760.0,0
719,719,2023-12-30 23:00:00,13.3,26.0,1,27.0,79.0,119.0,760.0,0
720,720,2023-12-31 00:00:00,13.9,23.0,1,27.0,81.0,114.0,760.0,0
721,721,2023-12-31 01:00:00,18.0,26.0,1,27.0,84.0,112.0,759.0,0
722,722,2023-12-31 02:00:00,16.4,21.0,1,26.0,89.0,109.0,759.0,0
723,723,2023-12-31 03:00:00,14.0,27.0,1,26.0,87.0,112.0,758.0,0
724,724,2023-12-31 04:00:00,13.1,36.0,1,27.0,82.0,113.0,758.0,0
725,725,2023-12-31 05:00:00,12.6,38.0,1,26.0,85.0,108.0,759.0,0
726,726,2023-12-31 06:00:00,13.4,35.0,0,26.0,87.0,108.0,759.0,0
727,727,2023-12-31 07:00:00,12.9,37.0,1,27.0,81.0,114.0,760.0,0
728,728,2023-12-31 08:00:00,14.2,24.0,1,28.0,74.0,116.0,760.0,0
729,729,2023-12-31 09:00:00,14.2,11.699820251647694,1,30.0,66.0,154.0,760.0,0
730,730,2023-12-31 10:00:00,13.5,41.0,1,31.0,62.0,165.0,760.0,0
731,731,2023-12-31 11:00:00,12.7,28.0,1,31.0,61.0,214.0,760.0,0
732,732,2023-12-31 12:00:00,10.8,24.0,1,31.0,61.0,191.0,759.0,0
733,733,2023-12-31 13:00:00,12.1,0.0,1,32.0,59.0,189.0,759.0,0
734,734,2023-12-31 14:00:00,11.6,1.0,1,31.0,60.0,181.0,758.0,0
735,735,2023-12-31 15:00:00,14.2,20.0,1,31.0,60.0,194.0,757.0,0
736,736,2023-12-31 16:00:00,13.8,15.0,1,30.0,63.0,178.0,757.0,0
737,737,2023-12-31 17:00:00,11.2,7.0,1,29.0,67.0,155.0,757.0,0
738,738,2023-12-31 18:00:00,9.7,7.0,1,28.0,73.0,179.0,758.0,0
739,739,2023-12-31 19:00:00,11.4,2.0,1,28.0,75.0,189.0,758.0,0
740,740,2023-12-31 20:00:00,16.0,1.0,1,28.0,76.0,144.0,759.0,0
741,741,2023-12-31 21:00:00,12.4,1.0,1,28.0,77.0,147.0,759.0,0
742,742,2023-12-31 22:00:00,13.9,2.0,1,27.0,77.0,131.0,759.0,0
743,743,2023-12-31 23:00:00,12.6,2.0,1,27.0,77.0,125.0,759.0,0
744,744,2024-01-01 00:00:00,16.5,16.0,1,27.0,79.0,115.0,759.0,0
745,745,2024-01-01 01:00:00,33.6,0.0,1,27.0,82.0,97.0,759.0,0
746,746,2024-01-01 02:00:00,34.2,0.0,1,26.0,84.0,96.0,758.0,0
747,747,2024-01-01 03:00:00,20.1,0.0,1,26.0,82.0,108.0,758.0,0
748,748,2024-01-01 04:00:00,16.5,1.0,1,27.0,79.0,106.0,758.0,0
749,749,2024-01-01 05:00:00,15.4,1.0,1,26.0,82.0,108.0,758.0,0
750,750,2024-01-01 06:00:00,15.7,7.0,1,26.0,82.0,109.0,758.0,0
751,751,2024-01-01 07:00:00,18.1,1.0,1,27.0,79.0,114.0,759.0,0
752,752,2024-01-01 08:00:00,19.5,0.0,1,28.0,72.0,110.0,759.0,0
753,753,2024-01-01 09:00:00,17.5,1.0,1,29.0,68.0,120.0,760.0,0
754,754,2024-01-01 10:00:00,16.4,11.699820251647694,1,30.0,65.0,151.0,760.0,0
755,755,2024-01-01 11:00:00,15.8,9.0,1,31.0,60.0,177.0,759.0,0
756,756,2024-01-01 12:00:00,16.7,14.0,1,32.0,57.0,174.0,759.0,0
757,757,2024-01-01 13:00:00,14.8,25.0,1,32.0,53.0,157.0,758.0,0
758,758,2024-01-01 14:00:00,13.4,0.0,1,32.0,50.0,144.0,758.0,0
759,759,2024-01-01 15:00:00,10.4,21.0,1,32.0,52.0,151.0,757.0,0
760,760,2024-01-01 16:00:00,11.4,21.0,1,31.0,56.0,146.0,757.0,0
761,761,2024-01-01 17:00:00,12.7,0.0,2,30.0,62.0,128.0,758.0,0
762,762,2024-01-01 18:00:00,13.9,19.0,1,29.0,71.0,148.0,758.0,0
763,763,2024-01-01 19:00:00,14.5,10.0,1,28.0,75.0,149.0,759.0,0
764,764,2024-01-01 20:00:00,13.1,0.0,1,28.0,76.0,121.0,759.0,0
765,765,2024-01-01 21:00:00,15.2,0.0,1,28.0,76.0,116.0,760.0,0
766,766,2024-01-01 22:00:00,16.9,2.0,1,28.0,78.0,116.0,760.0,0
767,767,2024-01-01 23:00:00,15.2,2.0,1,28.0,79.0,117.0,759.0,0
768,768,2024-01-02 00:00:00,12.4,0.0,2,27.0,79.0,120.0,759.0,0
769,769,2024-01-02 01:00:00,11.8,7.0,1,27.0,80.0,114.0,759.0,0
770,770,2024-01-02 02:00:00,12.5,0.0,0,26.0,85.0,106.0,758.0,0
771,771,2024-01-02 03:00:00,13.5,1.0,0,26.0,89.0,105.0,758.0,0
772,772,2024-01-02 04:00:00,14.9,1.0,1,25.0,91.0,107.0,758.0,0
773,773,2024-01-02 05:00:00,12.6,1.0,0,25.0,93.0,103.0,758.0,0
774,774,2024-01-02 06:00:00,15.2,0.0,0,25.0,92.0,105.0,759.0,0
775,775,2024-01-02 07:00:00,19.3,2.0,1,26.0,88.0,106.0,759.0,0
776,776,2024-01-02 08:00:00,18.7,0.0,1,29.0,72.0,118.0,760.0,0
777,777,2024-01-02 09:00:00,17.2,9.0,2,30.0,66.0,129.0,760.0,0
778,778,2024-01-02 10:00:00,11.7,22.0,1,31.0,59.0,132.0,759.0,0
779,779,2024-01-02 11:00:00,12.5,11.699820251647694,1,31.0,55.0,193.0,759.0,0
780,780,2024-01-02 12:00:00,11.3,10.0,1,32.0,55.0,146.0,758.0,0
781,781,2024-01-02 13:00:00,11.1,1.0,1,32.0,53.0,203.0,758.0,0
782,782,2024-01-02 14:00:00,12.0,7.0,1,32.0,54.0,173.0,757.0,0
783,783,2024-01-02 15:00:00,9.9,0.0,1,31.0,56.0,178.0,757.0,0
784,784,2024-01-02 16:00:00,9.3,2.0,1,31.0,57.0,171.0,757.0,0
785,785,2024-01-02 17:00:00,9.9,1.0,1,29.0,65.0,180.0,757.0,0
786,786,2024-01-02 18:00:00,10.8,15.0,1,28.0,71.0,138.0,758.0,0
787,787,2024-01-02 19:00:00,16.5,9.0,1,28.0,73.0,134.0,758.0,0
788,788,2024-01-02 20:00:00,13.1,0.0,1,28.0,74.0,126.0,759.0,0
789,789,2024-01-02 21:00:00,15.3,0.0,1,28.0,76.0,111.0,760.0,0
790,790,2024-01-02 22:00:00,14.3,2.0,1,27.0,77.0,111.0,760.0,0
791,791,2024-01-02 23:00:00,12.6,3.0,1,27.0,77.0,113.0,759.0,0
792,792,2024-01-03 00:00:00,9.9,12.0,1,27.0,80.0,109.0,759.0,0
793,793,2024-01-03 01:00:00,10.8,0.0,0,26.0,83.0,105.0,759.0,0
794,794,2024-01-03 02:00:00,14.8,0.0,0,26.0,84.0,106.0,758.0,0
795,795,2024-01-03 03:00:00,13.1,0.0,0,26.0,86.0,106.0,758.0,0
796,796,2024-01-03 04:00:00,21.1,1.0,0,25.0,90.0,108.0,758.0,0
797,797,2024-01-03 05:00:00,13.6,1.0,1,25.0,92.0,106.0,758.0,0
798,798,2024-01-03 06:00:00,14.5,1.0,1,25.0,91.0,106.0,759.0,0
799,799,2024-01-03 07:00:00,17.0,1.0,1,26.0,87.0,106.0,759.0,0
800,800,2024-01-03 08:00:00,21.3,0.0,1,29.0,74.0,116.0,760.0,0
801,801,2024-01-03 09:00:00,17.4,3.0,1,30.0,67.0,123.0,760.0,0
802,802,2024-01-03 10:00:00,18.2,26.0,1,31.0,59.0,148.0,760.0,0
803,803,2024-01-03 11:00:00,19.2,14.0,1,31.0,58.0,168.0,759.0,0
804,804,2024-01-03 12:00:00,11.4,11.699820251647694,1,32.0,55.0,193.0,759.0,0
805,805,2024-01-03 13:00:00,15.1,5.0,1,32.0,52.0,204.0,758.0,0
806,806,2024-01-03 14:00:00,14.8,19.0,1,32.0,53.0,168.0,757.0,0
807,807,2024-01-03 15:00:00,15.2,15.0,1,32.0,56.0,156.0,757.0,0
808,808,2024-01-03 16:00:00,16.6,0.0,1,31.0,59.0,153.0,757.0,0
809,809,2024-01-03 17:00:00,16.7,3.0,1,30.0,65.0,160.0,757.0,0
810,810,2024-01-03 18:00:00,15.6,2.0,1,29.0,71.0,190.0,757.0,0
811,811,2024-01-03 19:00:00,20.4,7.0,1,28.0,73.0,150.0,758.0,0
812,812,2024-01-03 20:00:00,15.4,0.0,1,28.0,74.0,170.0,759.0,0
813,813,2024-01-03 21:00:00,14.0,0.0,1,28.0,74.0,128.0,759.0,0
814,814,2024-01-03 22:00:00,13.6,2.0,1,28.0,75.0,128.0,759.0,0
815,815,2024-01-03 23:00:00,11.8,2.0,1,28.0,76.0,118.0,759.0,0
816,816,2024-01-04 00:00:00,11.1,3.0,1,27.0,78.0,107.0,759.0,0
817,817,2024-01-04 01:00:00,11.8,8.0,1,27.0,79.0,108.0,758.0,0
818,818,2024-01-04 02:00:00,12.8,0.0,1,26.0,83.0,103.0,758.0,0
819,819,2024-01-04 03:00:00,15.3,0.0,0,26.0,84.0,104.0,758.0,0
820,820,2024-01-04 04:00:00,12.9,1.0,1,26.0,86.0,105.0,758.0,0
821,821,2024-01-04 05:00:00,17.0,1.0,1,26.0,87.0,104.0,758.0,0
822,822,2024-01-04 06:00:00,15.1,0.0,1,26.0,85.0,106.0,759.0,0
823,823,2024-01-04 07:00:00,15.7,5.0,1,27.0,79.0,117.0,759.0,0
824,824,2024-01-04 08:00:00,16.4,0.0,1,29.0,73.0,118.0,760.0,0
825,825,2024-01-04 09:00:00,21.5,2.0,1,30.0,65.0,137.0,760.0,0
826,826,2024-01-04 10:00:00,20.5,14.0,1,32.0,58.0,106.0,760.0,0
827,827,2024-01-04 11:00:00,16.4,34.0,1,32.0,53.0,155.0,759.0,0
828,828,2024-01-04 12:00:00,14.5,13.0,1,33.0,51.0,116.0,759.0,0
829,829,2024-01-04 13:00:00,15.4,11.699820251647694,1,33.0,48.0,135.0,758.0,0
830,830,2024-01-04 14:00:00,13.4,34.0,1,33.0,50.0,175.0,757.0,0
831,831,2024-01-04 15:00:00,17.1,33.0,1,32.0,56.0,154.0,757.0,0
832,832,2024-01-04 16:00:00,14.6,32.0,1,32.0,58.0,142.0,757.0,0
833,833,2024-01-04 17:00:00,19.7,11.0,1,30.0,64.0,129.0,758.0,0
834,834,2024-01-04 18:00:00,19.7,16.0,1,29.0,68.0,124.0,758.0,0
835,835,2024-01-04 19:00:00,20.9,6.0,1,28.0,74.0,138.0,759.0,0
836,836,2024-01-04 20:00:00,21.1,0.0,1,28.0,73.0,153.0,759.0,0
837,837,2024-01-04 21:00:00,23.1,0.0,1,28.0,74.0,125.0,759.0,0
838,838,2024-01-04 22:00:00,27.6,10.0,1,28.0,74.0,123.0,760.0,0
839,839,2024-01-04 23:00:00,19.9,4.0,1,27.0,74.0,111.0,760.0,0
840,840,2024-01-05 00:00:00,17.5,19.0,1,27.0,73.0,123.0,759.0,0
841,841,2024-01-05 01:00:00,18.4,2.0,1,27.0,74.0,97.0,759.0,0
842,842,2024-01-05 02:00:00,17.0,0.0,1,26.0,77.0,94.0,758.0,0
843,843,2024-01-05 03:00:00,17.4,3.0,1,26.0,76.0,98.0,758.0,0
844,844,2024-01-05 04:00:00,18.9,0.0,1,26.0,75.0,99.0,758.0,0
845,845,2024-01-05 05:00:00,14.6,1.0,1,26.0,77.0,109.0,758.0,0
846,846,2024-01-05 06:00:00,13.8,1.0,1,26.0,75.0,110.0,759.0,0
847,847,2024-01-05 07:00:00,19.9,1.0,1,27.0,74.0,107.0,759.0,0
848,848,2024-01-05 08:00:00,20.1,0.0,1,28.0,69.0,90.0,760.0,0
849,849,2024-01-05 09:00:00,19.0,0.0,1,30.0,66.0,114.0,760.0,0
850,850,2024-01-05 10:00:00,18.5,2.0,1,30.0,63.0,148.0,760.0,0
851,851,2024-01-05 11:00:00,21.3,7.0,1,31.0,56.0,214.0,759.0,0
852,852,2024-01-05 12:00:00,17.6,1.0,1,31.0,56.0,232.0,759.0,0
853,853,2024-01-05 13:00:00,15.3,7.0,1,32.0,49.0,190.0,758.0,0
854,854,2024-01-05 14:00:00,12.4,11.699820251647694,1,31.0,53.0,175.0,758.0,0
855,855,2024-01-05 15:00:00,13.1,32.0,1,31.0,55.0,201.0,758.0,0
856,856,2024-01-05 16:00:00,11.6,30.0,1,30.0,58.0,177.0,758.0,0
857,857,2024-01-05 17:00:00,18.0,30.0,1,29.0,65.0,152.0,758.0,0
858,858,2024-01-05 18:00:00,19.2,8.0,1,28.0,70.0,173.0,759.0,0
859,859,2024-01-05 19:00:00,19.4,2.0,1,28.0,70.0,151.0,759.0,0
860,860,2024-01-05 20:00:00,22.4,1.0,1,28.0,70.0,123.0,760.0,0
861,861,2024-01-05 21:00:00,20.4,1.0,1,28.0,71.0,104.0,760.0,0
862,862,2024-01-05 22:00:00,21.6,9.0,1,27.0,72.0,99.0,760.0,0
863,863,2024-01-05 23:00:00,17.1,20.0,1,27.0,74.0,114.0,760.0,0
864,864,2024-01-06 00:00:00,18.6,2.0,1,27.0,77.0,111.0,759.0,0
865,865,2024-01-06 01:00:00,19.9,1.0,1,27.0,78.0,115.0,759.0,0
866,866,2024-01-06 02:00:00,20.1,0.0,1,27.0,78.0,114.0,759.0,0
867,867,2024-01-06 03:00:00,22.7,1.0,1,27.0,78.0,113.0,758.0,0
868,868,2024-01-06 04:00:00,20.6,0.0,1,26.0,79.0,108.0,758.0,0
869,869,2024-01-06 05:00:00,20.6,4.0,1,26.0,83.0,105.0,759.0,0
870,870,2024-01-06 06:00:00,20.0,3.0,1,26.0,82.0,110.0,759.0,0
871,871,2024-01-06 07:00:00,23.2,0.0,1,26.0,83.0,111.0,760.0,0
872,872,2024-01-06 08:00:00,24.0,1.0,1,29.0,70.0,123.0,760.0,0
873,873,2024-01-06 09:00:00,23.8,14.0,1,29.0,68.0,141.0,760.0,0
874,874,2024-01-06 10:00:00,28.7,12.0,1,30.0,59.0,171.0,760.0,0
875,875,2024-01-06 11:00:00,30.5,1.0,1,31.0,57.0,178.0,759.0,0
876,876,2024-01-06 12:00:00,20.2,1.0,1,31.0,59.0,194.0,759.0,0
877,877,2024-01-06 13:00:00,21.1,13.0,1,31.0,58.0,180.0,758.0,0
878,878,2024-01-06 14:00:00,18.8,1.0,1,31.0,58.0,170.0,757.0,0
879,879,2024-01-06 15:00:00,22.4,11.699820251647694,1,31.0,57.0,202.0,757.0,0
880,880,2024-01-06 16:00:00,20.7,7.0,1,31.0,61.0,168.0,757.0,0
881,881,2024-01-06 17:00:00,17.8,4.0,1,29.0,65.0,145.0,758.0,0
882,882,2024-01-06 18:00:00,16.7,4.0,1,29.0,70.0,147.0,758.0,0
883,883,2024-01-06 19:00:00,17.8,6.0,1,28.0,73.0,148.0,759.0,0
884,884,2024-01-06 20:00:00,20.7,2.0,1,28.0,75.0,121.0,759.0,0
885,885,2024-01-06 21:00:00,15.9,20.0,1,28.0,75.0,114.0,760.0,0
886,886,2024-01-06 22:00:00,13.8,26.0,1,28.0,76.0,111.0,760.0,0
887,887,2024-01-06 23:00:00,17.2,27.0,1,28.0,81.0,113.0,760.0,0
888,888,2024-01-07 00:00:00,19.2,31.0,1,27.0,83.0,113.0,759.0,0
889,889,2024-01-07 01:00:00,20.9,28.0,1,26.0,89.0,127.0,759.0,7
890,890,2024-01-07 02:00:00,19.3,17.0,1,25.0,93.0,100.0,759.0,1
891,891,2024-01-07 03:00:00,13.7,6.0,1,25.0,95.0,91.0,758.0,3
892,892,2024-01-07 04:00:00,11.8,8.0,1,25.0,96.0,92.0,758.0,6
893,893,2024-01-07 05:00:00,14.1,0.0,1,25.0,97.0,106.0,759.0,3
894,894,2024-01-07 06:00:00,13.1,3.0,1,25.0,96.0,122.0,759.0,2
895,895,2024-01-07 07:00:00,16.6,9.0,1,26.0,94.0,120.0,759.0,0
896,896,2024-01-07 08:00:00,17.2,17.0,0,26.0,93.0,123.0,760.0,5
897,897,2024-01-07 09:00:00,18.2,23.0,1,27.0,87.0,234.0,760.0,1
898,898,2024-01-07 10:00:00,16.4,11.699820251647694,1,28.0,78.0,231.0,760.0,0
899,899,2024-01-07 11:00:00,19.1,2.0,1,30.0,69.0,227.0,760.0,0
900,900,2024-01-07 12:00:00,16.8,2.0,1,30.0,65.0,218.0,759.0,0
901,901,2024-01-07 13:00:00,17.7,2.0,2,28.0,79.0,228.0,758.0,4
902,902,2024-01-07 14:00:00,21.3,9.0,1,28.0,78.0,212.0,758.0,0
903,903,2024-01-07 15:00:00,19.6,3.0,1,30.0,67.0,237.0,758.0,0
904,904,2024-01-07 16:00:00,16.7,11.699820251647694,1,29.0,69.0,230.0,758.0,0
905,905,2024-01-07 17:00:00,16.3,0.0,1,28.0,72.0,190.0,758.0,0
906,906,2024-01-07 18:00:00,15.9,1.0,1,28.0,74.0,162.0,758.0,0
907,907,2024-01-07 19:00:00,20.7,19.0,1,28.0,74.0,163.0,759.0,0
908,908,2024-01-07 20:00:00,14.0,8.0,1,28.0,75.0,176.0,759.0,0
909,909,2024-01-07 21:00:00,13.5,14.0,1,28.0,77.0,131.0,760.0,0
910,910,2024-01-07 22:00:00,15.7,0.0,1,27.0,79.0,116.0,760.0,0
911,911,2024-01-07 23:00:00,11.9,0.0,1,27.0,82.0,117.0,759.0,0
912,912,2024-01-08 00:00:00,13.9,1.0,1,27.0,83.0,113.0,759.0,0
913,913,2024-01-08 01:00:00,15.7,15.0,1,27.0,83.0,103.0,759.0,0
914,914,2024-01-08 02:00:00,10.3,22.0,1,27.0,84.0,103.0,758.0,0
915,915,2024-01-08 03:00:00,16.5,0.0,1,27.0,84.0,98.0,758.0,0
916,916,2024-01-08 04:00:00,11.2,1.0,1,27.0,84.0,106.0,758.0,0
917,917,2024-01-08 05:00:00,19.4,0.0,1,26.0,86.0,108.0,758.0,0
918,918,2024-01-08 06:00:00,14.6,1.0,1,27.0,85.0,115.0,758.0,0
919,919,2024-01-08 07:00:00,14.2,13.0,1,27.0,83.0,113.0,759.0,0
920,920,2024-01-08 08:00:00,13.1,9.0,1,27.0,85.0,110.0,760.0,0
921,921,2024-01-08 09:00:00,16.8,1.0,1,28.0,78.0,115.0,760.0,0
922,922,2024-01-08 10:00:00,14.1,0.0,1,29.0,75.0,155.0,759.0,0
923,923,2024-01-08 11:00:00,16.527314578005114,0.0,1,30.0,68.0,166.0,759.0,0
924,924,2024-01-08 12:00:00,16.5,4.0,1,30.0,65.0,211.0,759.0,0
925,925,2024-01-08 13:00:00,13.8,5.0,1,31.0,65.0,201.0,758.0,0
926,926,2024-01-08 14:00:00,16.2,2.0,1,31.0,62.0,214.0,758.0,0
927,927,2024-01-08 15:00:00,16.9,0.0,1,31.0,63.0,182.0,757.0,0
928,928,2024-01-08 16:00:00,14.6,0.0,1,30.0,67.0,190.0,758.0,0
929,929,2024-01-08 17:00:00,15.5,11.699820251647694,1,29.0,72.0,178.0,758.0,0
930,930,2024-01-08 18:00:00,16.7,6.0,1,28.0,79.0,188.0,758.0,0
931,931,2024-01-08 19:00:00,14.5,5.0,1,28.0,78.0,173.0,759.0,0
932,932,2024-01-08 20:00:00,15.2,1.0,1,28.0,78.0,170.0,759.0,0
933,933,2024-01-08 21:00:00,13.3,1.0,1,28.0,78.0,181.0,759.0,0
934,934,2024-01-08 22:00:00,15.9,0.0,1,27.0,79.0,133.0,759.0,0
935,935,2024-01-08 23:00:00,11.2,0.0,1,27.0,80.0,120.0,759.0,0
936,936,2024-01-09 00:00:00,13.2,2.0,1,27.0,81.0,115.0,759.0,0
937,937,2024-01-09 01:00:00,13.5,14.0,1,27.0,81.0,106.0,758.0,0
938,938,2024-01-09 02:00:00,14.9,11.0,1,27.0,82.0,109.0,758.0,0
939,939,2024-01-09 03:00:00,13.8,1.0,1,27.0,80.0,112.0,758.0,0
940,940,2024-01-09 04:00:00,13.3,1.0,1,26.0,82.0,110.0,758.0,0
941,941,2024-01-09 05:00:00,14.9,3.0,1,27.0,82.0,112.0,758.0,0
942,942,2024-01-09 06:00:00,11.7,0.0,1,26.0,87.0,109.0,758.0,0
943,943,2024-01-09 07:00:00,18.0,4.0,1,26.0,90.0,111.0,759.0,0
944,944,2024-01-09 08:00:00,20.4,6.0,1,28.0,79.0,154.0,759.0,0
945,945,2024-01-09 09:00:00,12.6,21.0,1,29.0,74.0,195.0,759.0,0
946,946,2024-01-09 10:00:00,9.9,22.0,1,30.0,68.0,134.0,759.0,0
947,947,2024-01-09 11:00:00,13.9,22.0,1,31.0,63.0,164.0,759.0,0
948,948,2024-01-09 12:00:00,19.5,0.0,1,31.0,64.0,149.0,758.0,0
949,949,2024-01-09 13:00:00,17.5,1.0,1,31.0,64.0,198.0,757.0,0
950,950,2024-01-09 14:00:00,11.7,8.0,1,30.0,65.0,182.0,757.0,0
951,951,2024-01-09 15:00:00,12.5,1.0,1,31.0,64.0,166.0,757.0,0
952,952,2024-01-09 16:00:00,12.8,0.0,2,30.0,69.0,133.0,757.0,0
953,953,2024-01-09 17:00:00,14.7,4.0,2,29.0,71.0,133.0,757.0,0
954,954,2024-01-09 18:00:00,15.7,11.699820251647694,1,29.0,75.0,124.0,758.0,0
955,955,2024-01-09 19:00:00,18.6,8.0,1,28.0,77.0,120.0,758.0,0
956,956,2024-01-09 20:00:00,17.8,6.0,1,28.0,80.0,110.0,759.0,0
957,957,2024-01-09 21:00:00,13.2,14.0,1,28.0,82.0,109.0,759.0,0
958,958,2024-01-09 22:00:00,15.5,22.0,1,28.0,79.0,129.0,759.0,0
959,959,2024-01-09 23:00:00,11.0,16.0,2,28.0,78.0,128.0,759.0,0
960,960,2024-01-10 00:00:00,20.3,3.0,1,28.0,79.0,122.0,758.0,0
961,961,2024-01-10 01:00:00,13.7,12.0,1,27.0,79.0,123.0,758.0,0
962,962,2024-01-10 02:00:00,15.7,1.0,1,27.0,80.0,116.0,757.0,0
963,963,2024-01-10 03:00:00,12.4,0.0,1,27.0,84.0,109.0,757.0,0
964,964,2024-01-10 04:00:00,13.9,0.0,1,26.0,87.0,107.0,757.0,0
965,965,2024-01-10 05:00:00,13.7,0.0,1,26.0,89.0,107.0,757.0,0
966,966,2024-01-10 06:00:00,16.8,5.0,1,26.0,90.0,106.0,758.0,0
967,967,2024-01-10 07:00:00,21.0,2.0,1,27.0,84.0,114.0,758.0,0
968,968,2024-01-10 08:00:00,19.0,0.0,1,28.0,78.0,123.0,759.0,0
969,969,2024-01-10 09:00:00,13.9,0.0,1,29.0,71.0,131.0,759.0,0
970,970,2024-01-10 10:00:00,16.6,0.0,1,31.0,63.0,162.0,759.0,0
971,971,2024-01-10 11:00:00,10.5,2.0,1,31.0,60.0,143.0,759.0,0
972,972,2024-01-10 12:00:00,12.5,11.0,1,32.0,57.0,168.0,758.0,0
973,973,2024-01-10 13:00:00,10.8,4.0,1,32.0,54.0,171.0,757.0,0
974,974,2024-01-10 14:00:00,13.2,10.0,1,32.0,55.0,163.0,757.0,0
975,975,2024-01-10 15:00:00,10.9,8.0,1,32.0,57.0,170.0,756.0,0
976,976,2024-01-10 16:00:00,8.9,6.0,1,31.0,61.0,163.0,756.0,0
977,977,2024-01-10 17:00:00,9.1,9.0,1,29.0,68.0,188.0,757.0,0
978,978,2024-01-10 18:00:00,15.8,6.0,1,28.0,73.0,190.0,757.0,0
979,979,2024-01-10 19:00:00,16.7,11.699820251647694,1,28.0,75.0,190.0,758.0,0
980,980,2024-01-10 20:00:00,16.0,6.0,1,28.0,76.0,163.0,758.0,0
981,981,2024-01-10 21:00:00,12.4,0.0,1,28.0,76.0,129.0,759.0,0
982,982,2024-01-10 22:00:00,17.5,0.0,1,28.0,77.0,134.0,758.0,0
983,983,2024-01-10 23:00:00,15.6,2.0,1,28.0,78.0,119.0,758.0,0
984,984,2024-01-11 00:00:00,16.0,2.0,1,27.0,79.0,118.0,758.0,0
985,985,2024-01-11 01:00:00,12.2,0.0,1,27.0,80.0,110.0,758.0,0
986,986,2024-01-11 02:00:00,13.7,5.0,1,27.0,81.0,105.0,758.0,0
987,987,2024-01-11 03:00:00,11.1,0.0,1,27.0,83.0,102.0,757.0,0
988,988,2024-01-11 04:00:00,13.2,0.0,1,26.0,86.0,99.0,757.0,0
989,989,2024-01-11 05:00:00,15.9,3.0,1,26.0,87.0,102.0,758.0,0
990,990,2024-01-11 06:00:00,18.1,5.0,0,26.0,86.0,104.0,758.0,0
991,991,2024-01-11 07:00:00,16.7,2.0,1,27.0,85.0,107.0,759.0,0
992,992,2024-01-11 08:00:00,25.5,2.0,1,29.0,73.0,114.0,759.0,0
993,993,2024-01-11 09:00:00,16.8,0.0,1,30.0,62.0,146.0,760.0,0
994,994,2024-01-11 10:00:00,13.8,0.0,1,31.0,58.0,141.0,760.0,0
995,995,2024-01-11 11:00:00,11.9,7.0,1,32.0,56.0,150.0,759.0,0
996,996,2024-01-11 12:00:00,17.0,2.0,1,32.0,54.0,143.0,759.0,0
997,997,2024-01-11 13:00:00,17.0,2.0,1,32.0,53.0,138.0,758.0,0
